School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-14 20:00:14,2019-05-14 11:53:00,2019-05-14 20:07:00,13.2,10.3,19.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-13 20:00:02,2019-05-13 11:53:00,2019-05-13 20:07:00,15.6,8.1,23.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-12 20:00:34,2019-05-12 11:54:00,2019-05-12 20:07:00,17.8,7.5,27.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-11 20:00:05,2019-05-11 11:53:00,2019-05-11 20:07:00,25.2,10.1,30.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-10 20:00:09,2019-05-10 11:53:00,2019-05-10 20:07:00,27.1,9.0,30.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-09 20:00:34,2019-05-09 11:54:00,2019-05-09 20:07:00,28.4,9.7,28.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-08 20:00:39,2019-05-08 11:54:00,2019-05-08 20:07:00,20.7,6.6,25.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-07 20:00:39,2019-05-07 11:54:00,2019-05-07 20:07:00,21.3,8.7,27.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-06 20:00:05,2019-05-06 11:53:00,2019-05-06 20:07:00,21.5,6.9,24.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-05 20:05:30,2019-05-05 11:58:00,2019-05-05 20:07:00,21.8,6.3,23.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-04 20:00:50,2019-05-04 11:53:00,2019-05-04 20:07:00,19.5,5.1,21.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-03 20:00:23,2019-05-03 11:53:00,2019-05-03 20:07:00,17.6,2.4,18.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-02 20:00:09,2019-05-02 11:53:00,2019-05-02 20:07:00,14.0,1.4,20.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-01 20:00:27,2019-05-01 11:53:00,2019-05-01 20:07:00,17.1,1.5,19.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-30 20:00:58,2019-04-30 11:53:00,2019-04-30 20:08:00,18.1,1.8,21.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-29 19:59:39,2019-04-29 11:52:00,2019-04-29 20:08:00,19.6,5.0,20.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-28 20:15:35,2019-04-28 12:07:00,2019-04-28 20:08:00,15.4,-0.4,15.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-27 20:15:37,2019-04-27 12:07:00,2019-04-27 20:08:00,12.6,2.6,20.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-26 20:15:11,2019-04-26 12:07:00,2019-04-26 20:08:00,18.5,5.5,22.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-25 20:15:44,2019-04-25 12:07:00,2019-04-25 20:08:00,17.7,3.6,18.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-24 20:16:09,2019-04-24 12:07:00,2019-04-24 20:08:00,15.8,7.1,19.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-23 20:15:31,2019-04-23 12:06:00,2019-04-23 20:09:00,14.7,11.5,19.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-22 20:15:30,2019-04-22 12:06:00,2019-04-22 20:09:00,18.0,4.0,18.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-21 20:15:35,2019-04-21 12:06:00,2019-04-21 20:09:00,14.9,7.8,17.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-19 20:15:13,2019-04-19 12:05:00,2019-04-19 20:09:00,18.2,8.8,27.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-18 20:15:28,2019-04-18 12:05:00,2019-04-18 20:10:00,23.1,8.1,24.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-17 20:15:46,2019-04-17 12:05:00,2019-04-17 20:10:00,15.5,9.2,16.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-16 20:15:35,2019-04-16 12:05:00,2019-04-16 20:10:00,14.3,6.0,13.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-15 20:15:08,2019-04-15 12:04:00,2019-04-15 20:10:00,9.6,1.7,11.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-14 20:15:32,2019-04-14 12:04:00,2019-04-14 20:11:00,10.1,4.1,10.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-13 20:15:24,2019-04-13 12:03:00,2019-04-13 20:11:00,8.5,5.7,14.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-12 20:15:32,2019-04-12 12:03:00,2019-04-12 20:11:00,12.8,8.0,13.6
